report_id,report_type,site_species_id,species_id,common_name,family,genus,species,infra_rank,infra_epithet,sec_infra_rank,sec_infra_epithet,cultivar,plant_group_id,official_budburst_species,location_id,latitude,longitude,locality,administrative_area_level_1,postal_code,administrative_area_level_2,country,observation_date,notes,observation_id,phenophase_id,phenophase_plant_structure,phenophase_title
165861,phenology,54655,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,45515,40.390445620969000,-105.086957135440000,Loveland,CO,80537,"Larimer County",US,06/23/2021,"Widespread in both gardens",219683,FR-NONE,Fruit,None
165861,phenology,54655,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,45515,40.390445620969000,-105.086957135440000,Loveland,CO,80537,"Larimer County",US,06/23/2021,"Widespread in both gardens",219684,LV-ALLUNFOLDED,Leaves,"All Leaves Unfolded"
165961,phenology,54727,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,45577,44.455028000000000,-73.218184000000000,Burlington,VT,05401,"Chittenden County",US,08/09/2022,,219915,FL-MIDDLE,Flowers,"Middle Flowering"
166131,phenology,54810,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,45654,41.394481000000000,-79.648368000000000,"Oil City",PA,16301,"Venango County",US,08/18/2022,,220145,FL-FIRST,Flowers,"First Flower"
166131,phenology,54810,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,45654,41.394481000000000,-79.648368000000000,"Oil City",PA,16301,"Venango County",US,08/18/2022,,220146,FR-NONE,Fruit,None
166131,phenology,54810,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,45654,41.394481000000000,-79.648368000000000,"Oil City",PA,16301,"Venango County",US,08/18/2022,,220147,LV-ALLUNFOLDED,Leaves,"All Leaves Unfolded"
167623,phenology,55743,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,46449,40.390588000000000,-105.086810000000000,Loveland,CO,80537,"Larimer County",US,09/25/2022,,224140,FL-MIDDLE,Flowers,"Middle Flowering"
167623,phenology,55743,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,46449,40.390588000000000,-105.086810000000000,Loveland,CO,80537,"Larimer County",US,09/25/2022,,224141,FR-EARLY,Fruit,"Early Fruiting"
167623,phenology,55743,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,46449,40.390588000000000,-105.086810000000000,Loveland,CO,80537,"Larimer County",US,09/25/2022,,224142,LV-ALLUNFOLDED,Leaves,"All Leaves Unfolded"
169051,phenology,56683,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,47233,39.732136000000000,-104.961320000000000,Denver,CO,80206,"Denver County",US,10/17/2022,,228148,FL-FIRSTBUDEMERGED,Flowers,"First bud emerged"
169051,phenology,56683,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,47233,39.732136000000000,-104.961320000000000,Denver,CO,80206,"Denver County",US,10/17/2022,,228149,FR-NONE,Fruit,None
169051,phenology,56683,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,47233,39.732136000000000,-104.961320000000000,Denver,CO,80206,"Denver County",US,10/17/2022,,228150,LV-ALLUNFOLDED,Leaves,"All Leaves Unfolded"
169598,phenology,56968,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,47469,42.056301000000000,-87.699250000000000,Evanston,IL,60201,"Cook County",US,10/27/2022,,229922,FL-MIDDLE,Flowers,"Middle Flowering"
169598,phenology,56968,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,47469,42.056301000000000,-87.699250000000000,Evanston,IL,60201,"Cook County",US,10/27/2022,,229923,FR-NONE,Fruit,None
169743,phenology,57045,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,47543,40.390613000000000,-105.086700000000000,Loveland,CO,80537,"Larimer County",US,10/30/2022,,230403,FL-NONE,Flowers,None
169743,phenology,57045,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,47543,40.390613000000000,-105.086700000000000,Loveland,CO,80537,"Larimer County",US,10/30/2022,,230404,FR-MIDDLE,Fruit,"Middle Fruiting"
169743,phenology,57045,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,47543,40.390613000000000,-105.086700000000000,Loveland,CO,80537,"Larimer County",US,10/30/2022,,230405,LV-ALLWITHERED,Leaves,"All Leaves Withered"
170394,phenology,57398,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,45511,40.390968600000000,-105.087836900000000,Loveland,Colorado,80537,"Larimer County","United States",10/21/2022,"Marshy area near walkway on east side",232148,FL-ALLWITHERED,Flowers,"All Flowers Withered"
170394,phenology,57398,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,45511,40.390968600000000,-105.087836900000000,Loveland,Colorado,80537,"Larimer County","United States",10/21/2022,"Marshy area near walkway on east side",232149,FR-MIDDLE,Fruit,"Middle Fruiting"
170394,phenology,57398,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,45511,40.390968600000000,-105.087836900000000,Loveland,Colorado,80537,"Larimer County","United States",10/21/2022,"Marshy area near walkway on east side",232150,LV-ALLWITHERED,Leaves,"All Leaves Withered"
170434,phenology,57421,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,46259,26.301737400000000,-98.163343200000000,Edinburg,Texas,,"Hidalgo County","United States",11/07/2022,,232260,FL-MIDDLE,Flowers,"Middle Flowering"
170434,phenology,57421,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,46259,26.301737400000000,-98.163343200000000,Edinburg,Texas,,"Hidalgo County","United States",11/07/2022,,232261,FR-NONE,Fruit,None
170434,phenology,57421,135,"Annual sunflower",Asteraceae,Helianthus,annuus,,,,,,WH,1,46259,26.301737400000000,-98.163343200000000,Edinburg,Texas,,"Hidalgo County","United States",11/07/2022,,232262,LV-ALLUNFOLDED,Leaves,"All Leaves Unfolded"
170670,phenology,57569,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,48015,40.390633567026000,-105.086742558720000,Loveland,CO,80537,"Larimer County",US,09/26/2022,"swampy area near boardwalk",233047,FL-MIDDLE,Flowers,"Middle Flowering"
170670,phenology,57569,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,48015,40.390633567026000,-105.086742558720000,Loveland,CO,80537,"Larimer County",US,09/26/2022,"swampy area near boardwalk",233048,FR-NONE,Fruit,None
170670,phenology,57569,204,"Maximilian sunflower",Asteraceae,Helianthus,maximiliani,,,,,,WH,1,48015,40.390633567026000,-105.086742558720000,Loveland,CO,80537,"Larimer County",US,09/26/2022,"swampy area near boardwalk",233049,LV-ALLUNFOLDED,Leaves,"All Leaves Unfolded"
